Store,Date,Holiday_Flag,Temperature,Fuel_Price,CPI,Unemployment,Weekly_Revenue,Predicted_Revenue,Profit_Gap,,,,
25,11/02/2011,1,21.18,3.239,206.0763862,7.343,615666.78,615666.78,0,,,,
25,18/02/2011,0,38.42,3.245,206.3694701,7.343,634637.03,878314.57,-243677.54,,,,
25,25/02/2011,0,28.36,3.274,206.6424093,7.343,570816.34,570816.34,0,,,,
25,04/03/2011,0,31.59,3.433,206.9153485,7.343,640912.18,640912.18,0,,,,
25,11/03/2011,0,36.73,3.582,207.1882876,7.343,599828.39,599828.39,0,,,,
25,18/03/2011,0,40.94,3.631,207.4283845,7.343,603393.64,603393.64,0,,,,
25,25/03/2011,0,38.51,3.625,207.6553444,7.343,616324.24,616324.24,0,,,,
25,01/04/2011,0,28.5,3.638,207.8823043,7.287,618377.79,570816.34,47561.45,,,,
25,08/04/2011,0,42.11,3.72,208.1092642,7.287,648606.13,648606.13,0,,,,
25,15/04/2011,0,51.43,3.821,208.3172811,7.287,674562.45,674562.45,0,,,,
25,22/04/2011,0,45.87,3.892,208.4779405,7.287,756588.42,756588.42,0,,,,
25,29/04/2011,0,58.43,3.962,208.6386,7.287,649245,649245,0,,,,
25,06/05/2011,0,49.5,4.046,208.7992595,7.287,659446.55,659446.55,0,,,,
25,13/05/2011,0,60.1,4.066,208.9599189,7.287,684783.15,684783.15,0,,,,
25,20/05/2011,0,56.56,4.062,208.7583165,7.287,677971.33,677971.33,0,,,,
25,27/05/2011,0,67.18,3.985,208.556714,7.287,718373.94,718373.94,0,,,,
25,03/06/2011,0,70.69,3.922,208.3551116,7.287,737551.74,737551.74,0,,,,
25,10/06/2011,0,71.45,3.881,208.1535092,7.287,740259.63,740259.63,0,,,,
25,17/06/2011,0,63.58,3.842,208.1265604,7.287,717373.43,648606.13,68767.3,,,,
25,24/06/2011,0,70.71,3.804,208.2306018,7.287,699270.1,699270.1,0,,,,
25,01/07/2011,0,66.61,3.748,208.3346432,7.274,706206.86,706206.86,0,,,,
25,08/07/2011,0,71.64,3.711,208.4386847,7.274,698529.64,699270.1,-740.46,,,,
25,15/07/2011,0,72.67,3.76,208.5309337,7.274,680510.23,680510.23,0,,,,
25,22/07/2011,0,78.1,3.811,208.5937018,7.274,670854.96,667130.48,3724.48,,,,
25,29/07/2011,0,74.72,3.829,208.6564699,7.274,668390.82,668390.82,0,,,,
25,05/08/2011,0,74,3.842,208.719238,7.274,679706.01,668390.82,11315.19,,,,
25,12/08/2011,0,70.93,3.812,208.7820061,7.274,667130.48,667130.48,0,,,,
25,19/08/2011,0,68.09,3.747,208.8424359,7.274,688958.75,688958.75,0,,,,
25,26/08/2011,0,66.8,3.704,208.902476,7.274,726422.55,726422.55,0,,,,
25,02/09/2011,0,67.2,3.703,208.9625161,7.274,699779,726422.55,-26643.55,,,,
25,09/09/2011,1,67.51,3.738,209.0225562,7.274,673248.48,673248.48,0,,,,
25,16/09/2011,0,62.05,3.742,209.1893892,7.274,628720.46,673248.48,-44528.02,,,,
25,23/09/2011,0,60.28,3.711,209.4986126,7.274,620885.93,726422.55,-105536.62,,,,
25,30/09/2011,0,60.7,3.645,209.807836,7.274,639160.24,639160.24,0,,,,
25,07/10/2011,0,50.82,3.583,210.1170595,7.082,671522.87,671522.87,0,,,,
25,14/10/2011,0,58.95,3.541,210.4027602,7.082,646915.47,646915.47,0,,,,
25,21/10/2011,0,50.22,3.57,210.5473252,7.082,690675.5,671522.87,19152.63,,,,
25,28/10/2011,0,46.28,3.569,210.6918901,7.082,724443.97,724443.97,0,,,,
25,04/11/2011,0,40.88,3.551,210.8364551,7.082,718393.61,718393.61,0,,,,
25,11/11/2011,0,44.81,3.53,210.9810201,7.082,719235.07,719235.07,0,,,,
25,18/11/2011,0,46.41,3.53,211.1847207,7.082,728525.6,728525.6,0,,,,
25,25/11/2011,1,43.49,3.492,211.4120757,7.082,1116211.39,1116211.39,0,,,,
25,02/12/2011,0,42.85,3.452,211.6394306,7.082,878314.57,878314.57,0,,,,
25,09/12/2011,0,38.69,3.415,211.8667856,7.082,916446.02,916446.02,0,,,,
25,16/12/2011,0,33.09,3.413,212.0685039,7.082,997502.47,589554.29,407948.18,,,,
25,23/12/2011,0,36.56,3.389,212.2360401,7.082,1290532.97,1290532.97,0,,,,
25,30/12/2011,1,32.42,3.389,212.4035763,7.082,683665.37,683665.37,0,,,,
25,06/01/2012,0,30.23,3.422,212.5711125,6.961,636419.12,636419.12,0,,,,
25,13/01/2012,0,34.6,3.513,212.7386486,6.961,614764.31,614764.31,0,,,,
25,20/01/2012,0,23.87,3.533,212.8336399,6.961,594744.89,594744.89,0,,,,
25,27/01/2012,0,32.24,3.567,212.9286312,6.961,589554.29,589554.29,0,,,,
25,03/02/2012,0,34.98,3.617,213.0236225,6.961,642776.4,642776.4,0,,,,
25,10/02/2012,1,32.47,3.64,213.1186138,6.961,658984.38,658984.38,0,,,,
25,17/02/2012,0,32.23,3.695,213.2732106,6.961,654088.02,654088.02,0,,,,
25,24/02/2012,0,35.51,3.739,213.4725116,6.961,613501.05,613501.05,0,,,,
25,02/03/2012,0,36.01,3.816,213.6718127,6.961,643155.89,643155.89,0,,,,
25,09/03/2012,0,37.44,3.848,213.8711137,6.961,643711.53,643711.53,0,,,,
25,16/03/2012,0,50.64,3.862,214.0167132,6.961,638204.27,638204.27,0,,,,
25,23/03/2012,0,62.7,3.9,214.0907105,6.961,672831.78,684348.92,-11517.14,,,,
25,30/03/2012,0,47.92,3.953,214.1647079,6.961,684348.92,684348.92,0,,,,
25,06/04/2012,0,44.73,3.996,214.2387053,7.139,791356.9,791356.9,0,,,,
25,13/04/2012,0,42.46,4.044,214.3127027,7.139,658691.56,655157.32,3534.24,,,,
25,20/04/2012,0,57.1,4.027,214.3675045,7.139,661566.48,661566.48,0,,,,
25,27/04/2012,0,44.2,4.004,214.4223063,7.139,655157.32,655157.32,0,,,,
25,04/05/2012,0,58.76,3.951,214.4771081,7.139,696421.72,696421.72,0,,,,
25,11/05/2012,0,59.21,3.889,214.5319099,7.139,739866.16,739866.16,0,,,,
25,18/05/2012,0,58.21,3.848,214.5485571,7.139,717207.19,739866.16,-22658.97,,,,
25,25/05/2012,0,67.69,3.798,214.5499425,7.139,783371.02,783371.02,0,,,,
25,01/06/2012,0,69.54,3.742,214.5513278,7.139,694765.95,694765.95,0,,,,
25,08/06/2012,0,58.48,3.689,214.5527132,7.139,730254.19,730254.19,0,,,,
25,15/06/2012,0,68.34,3.62,214.5653243,7.139,753860.89,646915.47,106945.42,,,,
25,22/06/2012,0,73.52,3.564,214.606,7.139,721601.9,646915.47,74686.43,,,,
25,29/06/2012,0,69.84,3.506,214.6466757,7.139,718890.81,718890.81,0,,,,
25,06/07/2012,0,75.52,3.475,214.6873514,7.28,753385.55,753385.55,0,,,,
25,13/07/2012,0,73.87,3.523,214.728027,7.28,714093.95,714093.95,0,,,,
25,20/07/2012,0,74.32,3.567,214.7331351,7.28,685676.58,685676.58,0,,,,
25,27/07/2012,0,72.98,3.647,214.7382432,7.28,659109.53,659109.53,0,,,,
25,03/08/2012,0,72.08,3.654,214.7433514,7.28,709724.6,709724.6,0,,,,
25,10/08/2012,0,71.93,3.722,214.7484595,7.28,710496.97,710496.97,0,,,,
25,17/08/2012,0,66.99,3.807,214.825578,7.28,728467.72,728467.72,0,,,,
25,24/08/2012,0,64.53,3.834,214.9567044,7.28,756527.64,756527.64,0,,,,
25,31/08/2012,0,68.55,3.867,215.0878309,7.28,714828.73,714828.73,0,,,,
25,07/09/2012,1,72.79,3.911,215.2189573,7.28,671482.9,671482.9,0,,,,
25,14/09/2012,0,60.9,3.948,215.3583757,7.28,657241.63,657241.63,0,,,,
25,21/09/2012,0,57.6,4.038,215.5475459,7.28,664745.2,664745.2,0,,,,
25,28/09/2012,0,54.52,3.997,215.7367162,7.28,683300.84,683300.84,0,,,,
25,05/10/2012,0,57.58,3.985,215.9258865,7.293,699536.73,699536.73,0,,,,
25,12/10/2012,0,43.74,4,216.1150568,7.293,697317.41,655157.32,42160.09,,,,
25,19/10/2012,0,51.93,3.969,216.1464699,7.293,685531.85,685531.85,0,,,,
25,26/10/2012,0,56.69,3.882,216.1515902,7.293,688940.94,688940.94,0,,,,
26,05/02/2010,0,9.55,2.788,131.5279032,8.488,1034119.21,1034119.21,0,,,,
26,12/02/2010,1,18.14,2.771,131.5866129,8.488,1015684.09,1015684.09,0,,,,
26,19/02/2010,0,22.62,2.747,131.637,8.488,999348.55,999348.55,0,,,,
26,26/02/2010,0,27.32,2.753,131.686,8.488,855385.01,999348.55,-143963.54,,,,
26,05/03/2010,0,28.6,2.766,131.735,8.488,1005669.58,1005669.58,0,,,,
26,12/03/2010,0,31.1,2.805,131.784,8.488,963382.09,1034119.21,-70737.12,,,,
26,19/03/2010,0,35.34,2.834,131.8242903,8.488,903366.55,903366.55,0,,,,
26,26/03/2010,0,35.26,2.831,131.863129,8.488,893613,893613,0,,,,
26,02/04/2010,0,36.53,2.826,131.9019677,8.512,1029849.2,1029849.2,0,,,,
26,09/04/2010,0,50.13,2.849,131.9408065,8.512,1022293.81,1022293.81,0,,,,
26,16/04/2010,0,36.6,2.885,131.9809,8.512,905548.38,905548.38,0,,,,
26,23/04/2010,0,39.68,2.895,132.0226667,8.512,881930.87,905548.38,-23617.51,,,,
26,30/04/2010,0,40.56,2.935,132.0644333,8.512,904503.85,904503.85,0,,,,
26,07/05/2010,0,54.72,2.981,132.1062,8.512,1074479.73,1074479.73,0,,,,
26,14/05/2010,0,39.08,2.983,132.152129,8.512,972663.59,972663.59,0,,,,
26,21/05/2010,0,50.81,2.961,132.2230323,8.512,986765.01,986765.01,0,,,,
26,28/05/2010,0,61.65,2.906,132.2939355,8.512,1069851.59,1069851.59,0,,,,
26,04/06/2010,0,58.46,2.857,132.3648387,8.512,1003202.66,1003202.66,0,,,,
26,11/06/2010,0,51.62,2.83,132.4357419,8.512,1073862.59,1073862.59,0,,,,
26,18/06/2010,0,53.62,2.805,132.4733333,8.512,1001286.67,1073862.59,-72575.92,,,,
26,25/06/2010,0,63.78,2.81,132.4976,8.512,976242.09,976242.09,0,,,,
26,02/07/2010,0,58.9,2.815,132.5218667,8.445,1078455.48,1003202.66,75252.82,,,,
26,09/07/2010,0,71.08,2.806,132.5461333,8.445,1122356.53,1028151.72,94204.81,,,,
26,16/07/2010,0,67.66,2.796,132.5667742,8.445,1028151.72,1028151.72,0,,,,
26,23/07/2010,0,65.4,2.784,132.5825806,8.445,971615.62,971615.62,0,,,,
26,30/07/2010,0,63.79,2.792,132.5983871,8.445,1005324.28,971615.62,33708.66,,,,
26,06/08/2010,0,62.93,2.792,132.6141935,8.445,1125329.77,1125329.77,0,,,,
26,13/08/2010,0,61.58,2.81,132.63,8.445,1011938.29,1011938.29,0,,,,
26,20/08/2010,0,62.68,2.796,132.6616129,8.445,1007385.36,1007385.36,0,,,,
26,27/08/2010,0,57.23,2.77,132.6932258,8.445,977322.52,1003202.66,-25880.14,,,,
26,03/09/2010,0,66.93,2.735,132.7248387,8.445,1037549.71,1037549.71,0,,,,
26,10/09/2010,1,54.82,2.717,132.7564516,8.445,1042226.3,1042226.3,0,,,,
26,17/09/2010,0,50.08,2.716,132.7670667,8.445,923473.7,923473.7,0,,,,
26,24/09/2010,0,52.47,2.718,132.7619333,8.445,868636.3,868636.3,0,,,,
26,01/10/2010,0,57.8,2.717,132.7568,8.149,923221.52,923221.52,0,,,,
26,08/10/2010,0,46.81,2.776,132.7516667,8.149,1001069.52,1001069.52,0,,,,
26,15/10/2010,0,39.93,2.878,132.7633548,8.149,937956.89,937956.89,0,,,,
26,22/10/2010,0,36.13,2.919,132.8170968,8.149,916522.66,916522.66,0,,,,
26,29/10/2010,0,40.3,2.938,132.8708387,8.149,895069.88,895069.88,0,,,,
26,05/11/2010,0,30.51,2.938,132.9245806,8.149,970224.51,970224.51,0,,,,
26,12/11/2010,0,37.51,2.961,132.9783226,8.149,971193.01,971193.01,0,,,,
26,19/11/2010,0,36.73,3.03,132.9172,8.149,901972.7,901972.7,0,,,,
26,26/11/2010,1,28.11,3.07,132.8369333,8.149,1286833.62,970224.51,316609.11,,,,
26,03/12/2010,0,27.73,3.065,132.7566667,8.149,1016143.64,970224.51,45919.13,,,,
26,10/12/2010,0,16.6,3.132,132.6764,8.149,1149612.04,1149612.04,0,,,,
26,17/12/2010,0,20.61,3.139,132.6804516,8.149,1196813.33,1196813.33,0,,,,
26,24/12/2010,0,21.81,3.15,132.7477419,8.149,1573982.47,1573982.47,0,,,,
26,31/12/2010,1,18.73,3.177,132.8150323,8.149,877268.29,877268.29,0,,,,
26,07/01/2011,0,21.13,3.193,132.8823226,7.907,938149.21,938149.21,0,,,,
26,14/01/2011,0,16.7,3.215,132.9510645,7.907,812323.29,812323.29,0,,,,
26,21/01/2011,0,12.98,3.232,133.0285161,7.907,809833.21,809833.21,0,,,,
26,28/01/2011,0,5.54,3.243,133.1059677,7.907,817485.14,911807.02,-94321.88,,,,
26,04/02/2011,0,11.17,3.24,133.1834194,7.907,911807.02,911807.02,0,,,,
26,11/02/2011,1,15.12,3.255,133.260871,7.907,1010711.08,911807.02,98904.06,,,,
26,18/02/2011,0,19.63,3.263,133.3701429,7.907,981978.02,910298.44,71679.58,,,,
26,25/02/2011,0,16.3,3.281,133.4921429,7.907,910298.44,910298.44,0,,,,
26,04/03/2011,0,14.31,3.437,133.6141429,7.907,945643.17,945643.17,0,,,,
26,11/03/2011,0,28.13,3.6,133.7361429,7.907,946614.55,946614.55,0,,,,
26,18/03/2011,0,31.76,3.634,133.8492258,7.907,887426.12,887426.12,0,,,,
26,25/03/2011,0,22.99,3.624,133.9587419,7.907,866566.54,866566.54,0,,,,
26,01/04/2011,0,22.99,3.638,134.0682581,7.818,849231.61,849231.61,0,,,,
26,08/04/2011,0,29.09,3.72,134.1777742,7.818,985229.81,946614.55,38615.26,,,,
26,15/04/2011,0,39.46,3.823,134.2784667,7.818,863266.12,863266.12,0,,,,
26,22/04/2011,0,33.81,3.919,134.3571,7.818,921700.61,921700.61,0,,,,
26,29/04/2011,0,47.17,3.988,134.4357333,7.818,873450.29,863266.12,10184.17,,,,
26,06/05/2011,0,45,4.078,134.5143667,7.818,1024778.23,1024778.23,0,,,,
26,13/05/2011,0,48.2,4.095,134.593,7.818,941008.85,941008.85,0,,,,
26,20/05/2011,0,48.86,4.101,134.6803871,7.818,938334.62,941008.85,-2674.23,,,,
26,27/05/2011,0,56.74,4.034,134.7677742,7.818,996723.58,996723.58,0,,,,
26,03/06/2011,0,60.49,3.973,134.8551613,7.818,1054454.4,1054454.4,0,,,,
26,10/06/2011,0,59.85,3.924,134.9425484,7.818,1094058.68,1094058.68,0,,,,
26,17/06/2011,0,54.5,3.873,135.0837333,7.818,981646.46,951569.84,30076.62,,,,
26,24/06/2011,0,56.94,3.851,135.2652667,7.818,997474.93,997474.93,0,,,,
26,01/07/2011,0,59.89,3.815,135.4468,7.767,1070119.09,1070119.09,0,,,,
26,08/07/2011,0,63.34,3.784,135.6283333,7.767,1133807.03,1133807.03,0,,,,
26,15/07/2011,0,64.43,3.827,135.7837419,7.767,1021534.7,1021534.7,0,,,,
26,22/07/2011,0,69.52,3.882,135.8738387,7.767,1017867.8,1017867.8,0,,,,
26,29/07/2011,0,63.32,3.898,135.9639355,7.767,1005360.5,1107552.43,-102191.93,,,,
26,05/08/2011,0,63.16,3.903,136.0540323,7.767,1107552.43,1107552.43,0,,,,
26,12/08/2011,0,62.99,3.88,136.144129,7.767,1087644.5,1021766.75,65877.75,,,,
26,19/08/2011,0,60.58,3.82,136.183129,7.767,1021766.75,1021766.75,0,,,,
26,26/08/2011,0,61.1,3.796,136.2136129,7.767,1064617.62,1064617.62,0,,,,
26,02/09/2011,0,59.67,3.784,136.2440968,7.767,1040143.14,1040143.14,0,,,,
26,09/09/2011,1,60.98,3.809,136.2745806,7.767,1069710.97,1069710.97,0,,,,
26,16/09/2011,0,55.19,3.809,136.3145,7.767,951569.84,951569.84,0,,,,
26,23/09/2011,0,50.72,3.758,136.367,7.767,923644.6,923644.6,0,,,,
26,30/09/2011,0,59.42,3.684,136.4195,7.767,959339.51,1040143.14,-80803.63,,,,
26,07/10/2011,0,46.84,3.633,136.472,7.598,1130022.99,1130022.99,0,,,,
26,14/10/2011,0,53.91,3.583,136.5150968,7.598,987886.08,1029248.22,-41362.14,,,,
26,21/10/2011,0,45.23,3.618,136.5017742,7.598,974907.28,974907.28,0,,,,
26,28/10/2011,0,35.06,3.604,136.4884516,7.598,972256.98,972256.98,0,,,,
26,04/11/2011,0,31.7,3.586,136.475129,7.598,988950.75,988950.75,0,,,,
26,11/11/2011,0,40.08,3.57,136.4618065,7.598,1077640.13,1077640.13,0,,,,
26,18/11/2011,0,37.78,3.571,136.4666667,7.598,946091.79,946091.79,0,,,,
26,25/11/2011,1,31.07,3.536,136.4788,7.598,1282320.05,1012498.49,269821.56,,,,
26,02/12/2011,0,36.74,3.501,136.4909333,7.598,1012498.49,1012498.49,0,,,,
26,09/12/2011,0,34.24,3.47,136.5030667,7.598,1148987.46,1148987.46,0,,,,
26,16/12/2011,0,28.24,3.445,136.5335161,7.598,1204807.83,1204807.83,0,,,,
26,23/12/2011,0,22.53,3.413,136.5883871,7.598,1515175.01,1515175.01,0,,,,
26,30/12/2011,1,18.8,3.402,136.6432581,7.598,972834.42,972834.42,0,,,,
26,06/01/2012,0,22.94,3.439,136.698129,7.467,971557.62,971557.62,0,,,,
26,13/01/2012,0,25.55,3.523,136.753,7.467,836305.65,836305.65,0,,,,
26,20/01/2012,0,15.22,3.542,136.8564194,7.467,838751.5,838751.5,0,,,,
26,27/01/2012,0,24.16,3.568,136.9598387,7.467,820059.89,1077640.13,-257580.24,,,,
26,03/02/2012,0,25.24,3.633,137.0632581,7.467,939158.25,939158.25,0,,,,
26,10/02/2012,1,23.89,3.655,137.1666774,7.467,1081005.64,1081005.64,0,,,,
26,17/02/2012,0,23.9,3.703,137.2583103,7.467,965788.76,965788.76,0,,,,
26,24/02/2012,0,28.06,3.751,137.3411034,7.467,917924.47,917924.47,0,,,,
26,02/03/2012,0,22.49,3.827,137.4238966,7.467,955641.74,955641.74,0,,,,
26,09/03/2012,0,29.03,3.876,137.5066897,7.467,1028569.01,1028569.01,0,,,,
26,16/03/2012,0,35.06,3.867,137.5843871,7.467,919503.4,919503.4,0,,,,
26,23/03/2012,0,49.97,3.889,137.6552903,7.467,874790.68,874790.68,0,,,,
26,30/03/2012,0,33.33,3.921,137.7261935,7.467,922018.43,874790.68,47227.75,,,,
26,06/04/2012,0,33.35,3.957,137.7970968,7.489,1116829.23,1116829.23,0,,,,
26,13/04/2012,0,36.9,4.025,137.868,7.489,889670.29,889670.29,0,,,,
26,20/04/2012,0,50.81,4.046,137.9230667,7.489,923600.02,923600.02,0,,,,
26,27/04/2012,0,43.6,4.023,137.9781333,7.489,911969,889670.29,22298.71,,,,
26,04/05/2012,0,40.29,3.991,138.0332,7.489,946573.29,889670.29,56903,,,,
26,11/05/2012,0,47.11,3.947,138.0882667,7.489,1062548.73,1062548.73,0,,,,
26,18/05/2012,0,52.55,3.899,138.1065806,7.489,978082.84,978082.84,0,,,,
26,25/05/2012,0,58.2,3.85,138.1101935,7.489,1067310.74,1015853.03,51457.71,,,,
26,01/06/2012,0,58.51,3.798,138.1138065,7.489,1015853.03,1015853.03,0,,,,
26,08/06/2012,0,49.43,3.746,138.1174194,7.489,1106176.83,1106176.83,0,,,,
26,15/06/2012,0,57.84,3.683,138.1295333,7.489,1029248.22,1029248.22,0,,,,
26,22/06/2012,0,63.04,3.629,138.1629,7.489,1056282.91,1056282.91,0,,,,
26,29/06/2012,0,60.71,3.577,138.1962667,7.489,1051190.44,1051190.44,0,,,,
26,06/07/2012,0,64.94,3.538,138.2296333,7.405,1180470.8,1063149.78,117321.02,,,,
26,13/07/2012,0,64.47,3.561,138.263,7.405,1063149.78,1063149.78,0,,,,
26,20/07/2012,0,66.75,3.61,138.2331935,7.405,1049625.9,1049625.9,0,,,,
26,27/07/2012,0,64.12,3.701,138.2033871,7.405,1031745.14,1031745.14,0,,,,
26,03/08/2012,0,65.6,3.698,138.1735806,7.405,1090915.09,1090915.09,0,,,,
26,10/08/2012,0,67.01,3.772,138.1437742,7.405,1121476.51,1090915.09,30561.42,,,,
26,17/08/2012,0,65.54,3.84,138.1857097,7.405,1068292.56,1068292.56,0,,,,
26,24/08/2012,0,62.08,3.874,138.2814516,7.405,1022704.2,1022704.2,0,,,,
26,31/08/2012,0,63.69,3.884,138.3771935,7.405,1053495.51,1053495.51,0,,,,
26,07/09/2012,1,61.58,3.921,138.4729355,7.405,1081874.03,1081874.03,0,,,,
26,14/09/2012,0,57.69,3.988,138.5673,7.405,986131.94,986131.94,0,,,,
26,21/09/2012,0,52.68,4.056,138.6534,7.405,961084.08,961084.08,0,,,,
26,28/09/2012,0,50.66,4.018,138.7395,7.405,964726.37,964726.37,0,,,,
26,05/10/2012,0,54.07,4.027,138.8256,7.138,1095504.26,1095504.26,0,,,,
26,12/10/2012,0,45.19,4.029,138.9117,7.138,1044639.69,975578.02,69061.67,,,,
26,19/10/2012,0,43.51,4,138.8336129,7.138,975578.02,975578.02,0,,,,
26,26/10/2012,0,46.95,3.917,138.7281613,7.138,958619.8,958619.8,0,,,,
27,05/02/2010,0,27.19,2.954,135.3524608,8.237,1874289.79,1874289.79,0,,,,
27,12/02/2010,1,29.81,2.94,135.4113076,8.237,1745362.72,1874289.79,-128927.07,,,,
27,19/02/2010,0,32.44,2.909,135.4657781,8.237,1945070.33,1945070.33,0,,,,
27,26/02/2010,0,36,2.91,135.5195191,8.237,1390934.27,1390934.27,0,,,,
27,05/03/2010,0,38.07,2.919,135.5732602,8.237,1313729.72,1390934.27,-77204.55,,,,
27,12/03/2010,0,45.98,2.938,135.6270013,8.237,1925113.12,1925113.12,0,,,,
27,19/03/2010,0,49.04,2.96,135.6682247,8.237,1700627.97,1700627.97,0,,,,
27,26/03/2010,0,52.34,2.963,135.7073618,8.237,1836714.84,1836714.84,0,,,,
27,02/04/2010,0,46.9,2.957,135.7464988,8.058,2053952.97,1700627.97,353325,,,,
27,09/04/2010,0,62.62,2.992,135.7856359,8.058,1955814.13,1955814.13,0,,,,
27,16/04/2010,0,54.95,3.01,135.82725,8.058,1857500.96,1857500.96,0,,,,
27,23/04/2010,0,53.91,3.021,135.8721667,8.058,1850205.47,1850205.47,0,,,,
27,30/04/2010,0,53.55,3.042,135.9170833,8.058,1805885.04,1805885.04,0,,,,
27,07/05/2010,0,69.02,3.095,135.962,8.058,1939458.84,1939458.84,0,,,,
27,14/05/2010,0,53.82,3.112,136.010394,8.058,1842465.78,1805885.04,36580.74,,,,
27,21/05/2010,0,63.31,3.096,136.0796521,8.058,1836595.58,1836595.58,0,,,,
27,28/05/2010,0,67.88,3.046,136.1489101,8.058,1962468.67,1962468.67,0,,,,
27,04/06/2010,0,74.29,3.006,136.2181682,8.058,2073102.59,2073102.59,0,,,,
27,11/06/2010,0,68.9,2.972,136.2874263,8.058,1873812.93,1873812.93,0,,,,
27,18/06/2010,0,70,2.942,136.3243393,8.058,1887182.27,1887182.27,0,,,,
27,25/06/2010,0,78.02,2.958,136.3483143,8.058,1962625.01,1962625.01,0,,,,
27,02/07/2010,0,76.25,2.958,136.3722893,7.982,2024554.1,2024554.1,0,,,,
27,09/07/2010,0,82.69,2.94,136.3962643,7.982,2119163.01,2119163.01,0,,,,
27,16/07/2010,0,78.26,2.933,136.4179827,7.982,1880691.64,1880691.64,0,,,,
27,23/07/2010,0,81.56,2.924,136.4366924,7.982,1808250.71,1808250.71,0,,,,
27,30/07/2010,0,79.78,2.932,136.4554021,7.982,1816489.53,1908110.9,-91621.37,,,,
27,06/08/2010,0,77.45,2.942,136.4741118,7.982,1908036.68,1908036.68,0,,,,
27,13/08/2010,0,77.36,2.923,136.4928214,7.982,1864436.12,1908036.68,-43600.56,,,,
27,20/08/2010,0,75.16,2.913,136.5249182,7.982,1936878.46,1936878.46,0,,,,
27,27/08/2010,0,70.31,2.885,136.557015,7.982,1870684.21,1870684.21,0,,,,
27,03/09/2010,0,78.52,2.86,136.5891118,7.982,1908110.9,1908110.9,0,,,,
27,10/09/2010,1,70.38,2.837,136.6212085,7.982,1913494.81,1913494.81,0,,,,
27,17/09/2010,0,64.5,2.846,136.6338071,7.982,1629978.46,1870684.21,-240705.75,,,,
27,24/09/2010,0,67.08,2.837,136.6317821,7.982,1597002.71,1870684.21,-273681.5,,,,
27,01/10/2010,0,70.19,2.84,136.6297571,8.021,1543532.83,1870684.21,-327151.38,,,,
27,08/10/2010,0,57.78,2.903,136.6277321,8.021,1707662.87,1707662.87,0,,,,
27,15/10/2010,0,58.38,2.999,136.6401935,8.021,1728388.2,1728388.2,0,,,,
27,22/10/2010,0,52.82,3.049,136.688871,8.021,1693935.29,1693935.29,0,,,,
27,29/10/2010,0,61.02,3.055,136.7375484,8.021,1688955.49,1688955.49,0,,,,
27,05/11/2010,0,45.91,3.049,136.7862258,8.021,1686010.02,1686010.02,0,,,,
27,12/11/2010,0,45.9,3.065,136.8349032,8.021,1828010.25,1828010.25,0,,,,
27,19/11/2010,0,50.81,3.138,136.7715714,8.021,1704785.74,1686010.02,18775.72,,,,
27,26/11/2010,1,46.67,3.186,136.6895714,8.021,2627910.75,2627910.75,0,,,,
27,03/12/2010,0,41.81,3.2,136.6075714,8.021,1884343.67,1884343.67,0,,,,
27,10/12/2010,0,30.83,3.255,136.5255714,8.021,2139733.68,2139733.68,0,,,,
27,17/12/2010,0,31.62,3.301,136.5292811,8.021,2350098.36,2350098.36,0,,,,
27,24/12/2010,0,31.34,3.309,136.597273,8.021,3078162.08,3078162.08,0,,,,
27,31/12/2010,1,29.59,3.336,136.665265,8.021,1440963,1440963,0,,,,
27,07/01/2011,0,34.42,3.351,136.7332569,7.827,1568159.48,1568159.48,0,,,,
27,14/01/2011,0,25.7,3.367,136.803477,7.827,1532308.62,1532308.62,0,,,,
27,21/01/2011,0,30.13,3.391,136.8870657,7.827,1517029.9,1517029.9,0,,,,
27,28/01/2011,0,23.64,3.402,136.9706544,7.827,1421111.55,1421111.55,0,,,,
27,04/02/2011,0,28.7,3.4,137.0542431,7.827,1628100.79,1628100.79,0,,,,
27,11/02/2011,1,30.45,3.416,137.1378318,7.827,1636224.77,1440963,195261.77,,,,
27,18/02/2011,0,39.32,3.42,137.2511849,7.827,1709365.19,1709365.19,0,,,,
27,25/02/2011,0,33.05,3.452,137.3764439,7.827,1688935.71,1517029.9,171905.81,,,,
27,04/03/2011,0,36.99,3.605,137.5017028,7.827,1656130.67,1656130.67,0,,,,
27,11/03/2011,0,43.64,3.752,137.6269617,7.827,1613259.77,1613259.77,0,,,,
27,18/03/2011,0,46.65,3.796,137.7398929,7.827,1624539.21,1624539.21,0,,,,
27,25/03/2011,0,40.11,3.789,137.8478929,7.827,1554651.08,1554651.08,0,,,,
27,01/04/2011,0,37.27,3.811,137.9558929,7.725,1628868.28,1628868.28,0,,,,
27,08/04/2011,0,46.87,3.895,138.0638929,7.725,1689844.18,1689844.18,0,,,,
27,15/04/2011,0,52.24,3.981,138.1646952,7.725,1727175.61,1727175.61,0,,,,
27,22/04/2011,0,50.02,4.061,138.2475036,7.725,1921655.48,1642074.64,279580.84,,,,
27,29/04/2011,0,61.71,4.117,138.3303119,7.725,1642074.64,1642074.64,0,,,,
27,06/05/2011,0,56.48,4.192,138.4131202,7.725,1757041.96,1642074.64,114967.32,,,,
27,13/05/2011,0,60.07,4.211,138.4959286,7.725,1763545.32,1763545.32,0,,,,
27,20/05/2011,0,60.22,4.202,138.587106,7.725,1725268.56,1725268.56,0,,,,
